id,default_code,name_template,active,product_tmpl_id/id
10158,VI07L90053,VEDANTE MANGA TR DESCOV TC5268,TRUE,10158
10159,VI09L10002,JUNTA BOMBA AGUA TER 2101469T60,TRUE,10159
10160,VI09L10008,FILTRO OLEO PICK UP 720T,TRUE,10160
10161,VI09L10009,FILTRO OLEO TERRAN 152087F400,TRUE,10161
10162,VI09L10010,FILTRO AR TERRANO 16546F2704,TRUE,10162
10163,VI09L10011,FILTRO GASOLEO 1640359E00 D22 TER.,TRUE,10163
10164,VI09L10015,FILTRO AR TERRANO 165467F000,TRUE,10164
10165,VI09L10022,FILTRO AR 4x4 16546/VK501,TRUE,10165
10166,VI09L10036,FILTRO OLEO D22 15208/AD20A,TRUE,10166
10167,VI09L20002,BUJAO CAIXA PIC UP (32103U840,TRUE,10167
10168,VI09L20017,MOLA AGARFO DESEMB 3053403E00,TRUE,10168
10169,VI09L20046,FORQUILHA BOMBA EMB TERRANO II,TRUE,10169
10170,VI09L20047,MOLA SELET VELOCID TERRANO II,TRUE,10170
10171,VI09L20048,PEDAL EMBRAIAGEM TERRANO II,TRUE,10171
10172,VI09L20049,ALAVANCA VELOCID TERRANO II,TRUE,10172
10173,VI09L20050,TAMPA ALAV VELOCID TERRANO II,TRUE,10173
10174,VI09L30006,APOIO VEIO TANSM D21 3752157G26,TRUE,10174
10175,VI09L30010,CARDAN V TRANSM 4x4 3712601G25,TRUE,10175
10176,VI09L30020,PORCA PINHAO D22 4x4,TRUE,10176
10177,VI09L30021,ROLAMENTO PINHAO D22 4x4,TRUE,10177
10178,VI09L30022,ROLAMENTO COROA D22 4x4,TRUE,10178
10179,VI09L30023,RETENTOR DIFER D22 4x4,TRUE,10179
10180,VI09L30024,JUNTA DIFERENC D22 4x4,TRUE,10180
10181,VI09L30025,CONCHA DIFERENC D22 4x4,TRUE,10181
10182,VI09L40003,REPARAC CILIND FR 4112051S26,TRUE,10182
10183,VI09L40011,PALA DA RODA TR TERRANO II,TRUE,10183
10184,VI09L50009,CALCOS TRAV FR TERRANO,TRUE,10184
10185,VI09L50010,MAXILHAS TR 4x4 D40600W727,TRUE,10185
10186,VI09L50012,CALCOS TRAV FR COM MOLA 4x4,TRUE,10186
10187,VI09L50015,CALCOS TRAV TR TERRANO 44060Ox825,TRUE,10187
10188,VI09L50017,DISCOS TRAVAO FR TERRANO 402060F00/1,TRUE,10188
10189,VI09L60001,FAROL TR EQ TERRANO II 26855,TRUE,10189
10190,VI09L60006,MODULO VIDRO PORTA EQ TERRANO II,TRUE,10190
10191,VI09L60009,VIDRO FAROL TR DR LARANJA D22,TRUE,10191
10192,VI09L60010,ANTENA COMPLETA TERRANO,TRUE,10192
10193,VI09L60014,FAROL FR EQ 4x4 26060-23G10,TRUE,10193
10194,VI09L60016,VIDRO FAROL TR DR BRANCO D22,TRUE,10194
10195,VI09L60018,ESCOVA LIMP TR TERRANO 287900X000,TRUE,10195
10196,VI09L60019,INTERRUPTOR 4 PISCAS PICKUP4x4,TRUE,10196
10197,VI09L90006,PERNO RODA TR 4x4 40222A0800,TRUE,10197
10198,VI09L90009,CINTO SEGUR.TERRANO II FT.ESQ.,TRUE,10198
10199,VI09L90039,CX ROLET BUCHA 4x4 4058888G00,TRUE,10199
10200,VI10P60001,FAROLIM PISCA FR DR IVECO 45ES,TRUE,10200
10201,VI11L10001,CORREIA BOMBA AGUA BOXER 128063,TRUE,10201
10202,VI11L10002,RESERVATORIO RADIADOR BOXER,TRUE,10202
10203,VI11L10003,FILTRO OLEO BOXER 110957,TRUE,10203
10204,VI11L10004,BOMBA AGUA BOXER 1201A5,TRUE,10204
10205,VI11L10005,VARETA NIVEL OLEO BOXER 117416,TRUE,10205
10206,VI11L10006,FILTRO AR BOXER 1444A0,TRUE,10206
10207,VI11L10013,VELA CHAMPION RJ19LM GRUPO ENERG BOXER,TRUE,10207
10208,VI11L20001,CABO CONTA KM BOXER 6123K3,TRUE,10208
10209,VI11L30001,TAMPAO BUCHA TR BOXER 331903,TRUE,10209
10210,VI11L30002,CABO SELETOR VELOC BOXER 2444V9,TRUE,10210
10211,VI11L30003,PARAFUSO RODA TR BOXER 540575,TRUE,10211
10212,VI11L30004,ROLAMENTO RODA FR BOXER 335026,TRUE,10212
10213,VI11L40001,MAO PORTA LATERAL BOXER,TRUE,10213
10214,VI11L40002,RADIADOR CHAUFAGEM BOXER 6448F9,TRUE,10214
10215,VI11L40007,CABO CAPOT BOXER 7937175,TRUE,10215
10216,VI11L50002,CALCOS TRAVAO TR BOXER 4241H4,TRUE,10216
10217,VI11L50003,DISCO TRAVAO FR BOXER 4246X9,TRUE,10217
10218,VI11L50004,PRATOS TRAVAO TR BOXER,TRUE,10218
10219,VI11L50010,CALCOS TRAVAO FR BOXER 425116,TRUE,10219
10220,VI11L50011,JOGO REP CILINDRO TV FR BOXER,TRUE,10220
10221,VI11L60001,ALTERNADOR BOXER,TRUE,10221
10222,VI11L60017,PORTA FUSIVEL BOXER,TRUE,10222
10223,VI13L10002,FILTRO OLEO L200 (MZ690071),TRUE,10223
10224,VI13L10007,KIT DISTRIBUICAO L200,TRUE,10224
10225,VI13L10037,FILTRO AR L200 MMZ311786,TRUE,10225
10226,VI13L10073,RADIADOR 534 ML126121,TRUE,10226
10227,VI13L20004,PRESILHA ALAV VELOC 534 MF472304,TRUE,10227
10228,VI13L20016,KIT EMBRAIAGEM L200,TRUE,10228
10229,VI13L20149,VALVULA VACUO PTO 534,TRUE,10229
10230,VI13L20160,ROLAM CX VEIO SECUNDARIO 534,TRUE,10230
10231,VI13L20161,ROLAM CX VEIO PRIMARIO 534 E605423,TRUE,10231
10232,VI13L20170,FREIO SINCRONIZADOR CX 534,TRUE,10232
10233,VI13L30005,APOIO TRANSM L200 MB154199,TRUE,10233
10234,VI13L30007,CARDAN TRANSM L200 GUM88,TRUE,10234
10235,VI13L30016,BUJAO DIFERENC 331 MH037794,TRUE,10235
10236,VI13L40029,PARACHOQUE FR 534 MC139300,TRUE,10236
10237,VI13L50005,MAXILAS TRAV TR L200 MB587660,TRUE,10237
10238,VI13L50011,CALCOS TRAV FR 4x4 MR389526,TRUE,10238
10239,VI13L50032,CALCOS TRAV FR L200 MN102617,TRUE,10239
10240,VI13L60042,FAROLIM PRESENCA FR EQ 534,TRUE,10240
10241,VI13L60043,FAROL FR EQ 534 ML113539,TRUE,10241
10242,VI13L60044,FAROLIM PISCA FR EQ 534,TRUE,10242
10243,VI13L70002,INTERRUPTOR LIGAR SISTEMA HIDR 659,TRUE,10243
10244,VI13L90006,RETENTOR BUCHA FR L200 MT141132,TRUE,10244
10245,VI13L90038,ROLAMENTO RODA FR L200 MB633086/7,TRUE,10245
10246,VI13L90066,PORCA RODA TR L200 4WD MB579090,TRUE,10246
10247,VI13L90119,PERNO RODA FR EQ FE534 B295043,TRUE,10247
10248,VI13P10001,FILTRO OLEO 331 (ME014833),TRUE,10248
10249,VI13P10002,FILTRO AR F331 (MMB120389),TRUE,10249
10250,VI13P10003,FILTRO GASOLEO 331/531MB220900,TRUE,10250
10251,VI13P10004,TUBO RESPIRO MOTOR 331 ME014388,TRUE,10251
10252,VI13P10005,APOIO MOTOR FR 331 MME013802,TRUE,10252
10253,VI13P10006,PERNO ESCAPE 531 MMD078128,TRUE,10253
10254,VI13P10007,CABO ACELARADOR 531 ML108004,TRUE,10254
10255,VI13P10008,PORCA ESCAPE 531 MME201039,TRUE,10255
10256,VI13P10009,TUBO RADIADOR 331 CIMA MC111580,TRUE,10256
10257,VI13P10010,FILTRO OLEO FE531 ME202472,TRUE,10257
10258,VI13P10011,PERNO COLETOR 531 MME200011,TRUE,10258
10259,VI13P10012,BOMBA MANUAL GASOLEO 331 ME702224,TRUE,10259
10260,VI13P10013,ANILHA BUJAO 531/331 MD050317,TRUE,10260
10261,VI13P10014,TERMOSTATO 331 MME996364,TRUE,10261
10262,VI13P10015,BUJAO CARTER 531/331 MD05316,TRUE,10262
10263,VI13P10016,CABO ACELARADOR MAO FE331,TRUE,10263
10264,VI13P10017,TUBO RADIADOR CIMA 531 ME291079,TRUE,10264
10265,VI13P10018,CABO DESCOMPRESSOR FE331,TRUE,10265
10266,VI13P10019,SUPORTE TUBO ESCAPE 331 MC110500,TRUE,10266
10267,VI13P10020,FILTRO AR F531/649 ML126032,TRUE,10267
10268,VI13P10021,VENTOINHA RADIADOR 331 ME 013369,TRUE,10268
10269,VI13P10022,FILTRO GASOLEO ME132525/6 649,TRUE,10269
10270,VI13P10023,JUNTA TURBO 531 ME203401,TRUE,10270
10271,VI13P10024,B0MBA AGUA 531 ME993476,TRUE,10271
10272,VI13P10025,FILTRO GASOLEO GR 649 ME016872,TRUE,10272
10273,VI13P10026,FILTRO GASOLEO CANTER ML126025,TRUE,10273
10274,VI13P10027,ORING REFRIGER OLEO 331 ME014772,TRUE,10274
10275,VI13P10028,JUNTA COLET ESCAPE 531ME202145,TRUE,10275
10276,VI13P10029,ORING REFREG OLEO 331 MH035091 2x25,TRUE,10276
10277,VI13P10030,JUNTA COLET ADMISSAO 531 ME202969,TRUE,10277
10278,VI13P10031,ORING REFRIGER OLEO 331 MH035015 3x26,TRUE,10278
10279,VI13P10032,FORQUILHA VALVULA ESCAPE 331 145011,TRUE,10279
10280,VI13P10033,JUNTA VALVULA ESCAPE 331 ME729042,TRUE,10280
10281,VI13P10034,CASQUILHO VALVULA ESCAPE 331 145009,TRUE,10281
10282,VI13P10035,TUBO FILTRO AR 331 MB390285,TRUE,10282
10283,VI13P10036,TAMPA VALVULA 531 ME204355,TRUE,10283
10284,VI13P10037,COLETOR ESCAPE 531 ME203481,TRUE,10284
10285,VI13P10038,TAMPAO RADIADOR 531 ME401395,TRUE,10285
10286,VI13P10039,VISCOSE DA VENT 531 ME299320,TRUE,10286
10287,VI13P10040,TERMOSTATO 531 ME191593,TRUE,10287
10288,VI13P10041,TUBO TERMOSTATO 331 ME015400,TRUE,10288
10289,VI13P10042,ORING TUBO TEMOSTATO 331 MH035680,TRUE,10289
10290,VI13P10043,JUNTA TUBO REFRIG 531 MME204141,TRUE,10290
10291,VI13P10044,ORING REFRIG OLEO 331 MMF520016,TRUE,10291
10292,VI13P10045,RETENTOR TR CAMB 531 ME203250,TRUE,10292
10293,VI13P10046,JUNTA TUBO ESCAPE 649 ME294397,TRUE,10293
10294,VI13P10047,BOMBA INJETORA 531,TRUE,10294
10295,VI13P10048,PARAFUSO PR ESCAPE 531 MMH000392,TRUE,10295
10296,VI13P10049,TAMPA FILTRO AR 331,TRUE,10296
10297,VI13P10050,VALVULA FILTRO GASOLEO 531 ME132527,TRUE,10297
10298,VI13P10051,BOMBA MANUAL GASOL 649 ME241907,TRUE,10298
10299,VI13P10052,TUBO RETORNO OLEO 531 MME202870,TRUE,10299
10300,VI13P10056,TUBO AGUA 531 MMC148607,TRUE,10300
10301,VI13P10057,TUBO VALVULA ESCAPE 531 ME202943,TRUE,10301
10302,VI13P10058,JUNTA TAMPA VALVULAS 531 MR161679,TRUE,10302
10303,VI13P10068,TAMPAO RESERV AGUA 649 MC127106,TRUE,10303
10304,VI13P10069,TUBO COLETOR ESCAPE 331 C110631,TRUE,10304
10305,VI13P10071,TAMPAO TAMPA VALVULA 331 MN143845,TRUE,10305
10306,VI13P10073,FILTRO OLEO 649/ ME 013343,TRUE,10306
10307,VI13P10074,BOMBA AGUA 649 ME995425,TRUE,10307
10308,VI13P10081,FILTRO RESPIRO 649/531 215GAS,TRUE,10308
10309,VI13P10083,APOIO MOTOR 649 MME018993,TRUE,10309
10310,VI13P20001,PRATO PRESSAO ME500800 - FE531,TRUE,10310
10311,VI13P20002,DISCO EMBRAIAGEM 331 ME516322,TRUE,10311
10312,VI13P20003,ROLAMENTO EMBRAIAGEM 331 MME605584,TRUE,10312
10313,VI13P20004,EMBOLO C/ORINGUE REDUTORA FE85,TRUE,10313
10314,VI13P20005,ROTULAS ALAV VELOC 331 MC125974,TRUE,10314
10315,VI13P20006,ANILHA BUJAO CX MH035022,TRUE,10315
10316,VI13P20007,MOLA ROLAM DESEMB 331 M600343,TRUE,10316
10317,VI13P20008,BORRACHA PEDAL EMB/TRAV MT321741,TRUE,10317
10318,VI13P20009,BOMBA AUX EMB 331/649 ME609069,TRUE,10318
10319,VI13P20010,JOGO REP BOMBA EMBR CIMA CANTER,TRUE,10319
10320,VI13P20011,ROLAMENTO DESEMB F85 ME508933,TRUE,10320
10321,VI13P20012,VEIO CARRETO AUX CORREIA BOMBA HID 659,TRUE,10321
10322,VI13P20013,TUBO EMBRAIAGEM CANTER FE531,TRUE,10322
10323,VI13P20014,CARRETO AUX CORREIA BOMBA HID 659,TRUE,10323
10324,VI13P20015,FALANGE VEIO REDUTORA 331,TRUE,10324
10325,VI13P20018,DISCO EMBRA ME500707 FE531,TRUE,10325
10326,VI13P20020,RETENTOR VEIO PILOTO 531,TRUE,10326
10327,VI13P20022,CARRETO TOMADA FORCA 331,TRUE,10327
10328,VI13P20030,PRATO PRESSAO ME500850 - FE331,TRUE,10328
10329,VI13P20031,ROLAMENTO EMBR ME605584 FE531,TRUE,10329
10330,VI13P20034,ROLAMENTO DESEMB 649 ME 609370,TRUE,10330
10331,VI13P20035,DISCO EMBR FE649 ML133000,TRUE,10331
10332,VI13P20036,PRENSA EMBR FE649 ML133004,TRUE,10332
10333,VI13P20038,ESPACADOR CX VELOC 531/331 MB163747,TRUE,10333
10334,VI13P20043,BOMBA EMB PRINCIPAL 531/649 ME607348,TRUE,10334
10335,VI13P20055,CASQUILHO SELET VELOC 331/531 163727,TRUE,10335
10336,VI13P20057,CARRETO MARCHA TR 649 ME607303,TRUE,10336
10337,VI13P20058,ROLAMENTO RODA VOLANTE 649 MH040027,TRUE,10337
10338,VI13P20064,BUJAO CAIXA 531 ME602942,TRUE,10338
10339,VI13P20070,ROLAMENTO PILOTO 649 MH044061,TRUE,10339
10340,VI13P20079,FORQUILHA BOMBA EMB 331 290939,TRUE,10340
10341,VI13P20080,DESEMBEADOR FE85,TRUE,10341
10342,VI13P20120,CASQUILHO SELET VELOC 331 165135 PQ,TRUE,10342
10343,VI13P20121,CASQUILHO SELET VELOC 331 162468 GR,TRUE,10343
10344,VI13P20122,CASQUILHO VARETA VELOC 649 113865,TRUE,10344
10345,VI13P20130,FREIO INT CARRETO MARCHA TR 331,TRUE,10345
10346,VI13P20145,CORREIA BOMBA HIDRAULICA 649,TRUE,10346
10347,VI13P20146,ROLAMENTO CARRETO BOMBA HID 649,TRUE,10347
10348,VI13P20171,CHAVETA VEIO REDUT 331/531,TRUE,10348
10349,VI13P30001,CRUZETA TRANSM 331 MMC994292,TRUE,10349
10350,VI13P30002,GUARDA PO LUVA DIFRENC FE649,TRUE,10350
10351,VI13P30003,PARAFUSO VEIO TRANSMI 331,TRUE,10351
10352,VI13P30004,PORCA PARAF VEIO TRANSM 331,TRUE,10352
10353,VI13P30009,PARAFUSO TRANSM 649 509045P,TRUE,10353
10354,VI13P30011,PARAFUSO TRANSM 649 MB293356,TRUE,10354
10355,VI13P30012,PORCA PARAF VEIO TRANSM 649,TRUE,10355
10356,VI13P30015,FALANGE TRANSM 649 ME506985,TRUE,10356
10357,VI13P30045,PORCA RODA TR DR 649 ML106088,TRUE,10357
10358,VI13P30070,SEMIEIXO EQ 649 MLK30016,TRUE,10358
10359,VI13P40001,ESPELHO 331/531 MML113106,TRUE,10359
10360,VI13P40002,DEFLETOR EQ 331 MB392782,TRUE,10360
10361,VI13P40003,DEFLETOR DR 331 MB392783,TRUE,10361
10362,VI13P40004,TAMPAO GASOL C/CHAVE 331MC115556CH,TRUE,10362
10363,VI13P40005,PONTEIRA P/CHOQ 331 DR 331 131155N,TRUE,10363
10364,VI13P40006,RECANTO FR DR 331 (MC99769,TRUE,10364
10365,VI13P40007,MAO VIDRO CANTER 331,TRUE,10365
10366,VI13P40008,MOLA FORRA PORTA 331 MMB394624,TRUE,10366
10367,VI13P40009,RECANTO FR EQ 331 (MC99768,TRUE,10367
10368,VI13P40010,TAMPAO GASOLEO FE531 ML103102,TRUE,10368
10369,VI13P40011,ABRACADEIRA ESCAPE 331,TRUE,10369
10370,VI13P40012,PARABRISA 649 ML 11303,TRUE,10370
10371,VI13P40013,ELEVADOR VIDRO PORTA EQ 649,TRUE,10371
10372,VI13P40014,ESPELHO RETROV EQ FE85,TRUE,10372
10373,VI13P40022,APOIO ESCAPE MB611936 FE531,TRUE,10373
10374,VI13P40025,TUBO ESCAPE FR 649 MME285149,TRUE,10374
10375,VI13P50001,CILINDRO TRAV TR DR 331 MB060582/83,TRUE,10375
10376,VI13P50002,CALCOS TRAV FR/TR 331 MK528483,TRUE,10376
10377,VI13P50003,CILINDRO TRAV TR EQ 331 060580/81,TRUE,10377
10378,VI13P50004,MOLA CALCO TRAV 331 MT324480,TRUE,10378
10379,VI13P50005,SENSOR ABS TV TR 649 MMK355410,TRUE,10379
10380,VI13P50006,COMPENSADOR TRAVAO 531,TRUE,10380
10381,VI13P50007,MOLAS EXCENTR TR 331 MT107342,TRUE,10381
10382,VI13P50008,CALCOS TRAV TR 649 MK529906,TRUE,10382
10383,VI13P50009,MAXILHAS TRAV TR 531 MC112273/74,TRUE,10383
10384,VI13P50010,JOGO REP CILINDRO TRAV FR 331 MC112208,TRUE,10384
10385,VI13P50012,TUBO TRAVAO TR EQ 331 MB162082,TRUE,10385
10386,VI13P50013,CASQUILHO TRAV FR 649 MC862616,TRUE,10386
10387,VI13P50016,PRATO TRAV MAO 331 MB050041,TRUE,10387
10388,VI13P50017,CALCOS TRAV MAO 331 MC837950,TRUE,10388
10389,VI13P50018,SENSOR TRAV TR 649 MC886398,TRUE,10389
10390,VI13P50019,SENSOR TRAV FR 649 MC886395,TRUE,10390
10391,VI13P50020,JOGO REP CILINDRO TRAV TR 649 894618,TRUE,10391
10392,VI13P50021,PARAFUSO BOMBA TRAV 649 MC894441/2,TRUE,10392
10393,VI13P50023,SUPORTE PASTILHAS TRAV TR 649,TRUE,10393
10394,VI13P50025,CALCOS TRAV FR 649 MK529907,TRUE,10394
10395,VI13P50028,DISCO TRAV FR 649 MMC894846,TRUE,10395
10396,VI13P50030,CALCOS TRAV MÃO 649 MMC894263,TRUE,10396
10397,VI13P50031,DISCO TRAVAO TR 649 MC894848,TRUE,10397
10398,VI13P50035,CALCOS TRAVAO TR/FR FE85 K529909,TRUE,10398
10399,VI13P50041,SENSOR TRAV FR FE85 MMK449113 EQ,TRUE,10399
10400,VI13P50045,SENSOR TRAV TR FE85 MK449111,TRUE,10400
10401,VI13P50046,SENSOR TRAV FR FE85 MMK449114 DR,TRUE,10401
10402,VI13P50047,TAMPA RESERV OLEO TRAV 659,TRUE,10402
10403,VI13P60001,ESCOVA ALTERN 331 J343(5693),TRUE,10403
10404,VI13P60002,CORREIA ALTERN 649 MMH014093,TRUE,10404
10405,VI13P60003,RELE CIRCUITO IMPR 24V 8P CX FARID,TRUE,10405
10406,VI13P60004,ESCOVA LIMPADOR FE85,TRUE,10406
10407,VI13P60005,VALVULA TEMP 531 MC844972,TRUE,10407
10408,VI13P60006,TUBO OLEO ALTERNAD 331 MH032757,TRUE,10408
10409,VI13P60007,VIDRO FAROL TR EQ 649 54010003,TRUE,10409
10410,VI13P60008,MOTOR LIGAR TOMADA FORCA FE 85,TRUE,10410
10411,VI13P60009,REGULADOR 24V 331 ME700635,TRUE,10411
10412,VI13P60010,VIDRO FAROL TR DR 531 ML113045,TRUE,10412
10413,VI13P60011,BUZINA 24V 531/649 MML103354,TRUE,10413
10414,VI13P60012,VALVULA TEMP 331 3139000100,TRUE,10414
10415,VI13P60013,RETENTOR 331 A351x90471 (1676),TRUE,10415
10416,VI13P60014,FAROL TR EQ F531 ML113124,TRUE,10416
10417,VI13P60015,ROTOR ALTERNAD 331 A880T30770,TRUE,10417
10418,VI13P60016,CORREIA ALT.CANTER ME 900745,TRUE,10418
10419,VI13P60017,VALVULA TRAVAO ESC 12V 649 MC859051,TRUE,10419
10420,VI13P60018,CORREIA ALTERN 531 MMH014058,TRUE,10420
10421,VI13P60019,FAROL PISCA PORTA DR 649 MML113085,TRUE,10421
10422,VI13P60020,PARAFUSO ALTERNAD 531 MH000703,TRUE,10422
10423,VI13P60021,PORCA PARAF ALTERN MF434106,TRUE,10423
10424,VI13P60023,ROLAMENTO ALTERN 331 ME700535,TRUE,10424
10425,VI13P60024,ESCOVA LIMPADOR 331 MB302182,TRUE,10425
10426,VI13P60025,FAROLIM PISCA PORTA EQ 531 ML113356,TRUE,10426
10427,VI13P60026,VIDRO FAROL TR DR 649 MK54010004,TRUE,10427
10428,VI13P60027,VIDRO FAROL TR DR 531/649 54010010,TRUE,10428
10429,VI13P60028,ELETRO VALVULA RETOR BOMB HID 659,TRUE,10429
10430,VI13P60029,VIDRO FAROL TR EQ 531 113044,TRUE,10430
10431,VI13P60030,FAROL TR DR 531 ML113125,TRUE,10431
10432,VI13P60031,RELE LUZES 331 MC854954,TRUE,10432
10433,VI13P60032,BOIA GASOLEO 331 MB 125283,TRUE,10433
10434,VI13P60033,RETENTOR ALTERN 331 132549,TRUE,10434
10435,VI13P60034,INTERRUPTOR STOP 531 MC134474,TRUE,10435
10436,VI13P60035,VALVULA OLEO MOTOR 331 MC840219,TRUE,10436
10437,VI13P60036,FAROLIM PISCA PORTA DR 649 113354,TRUE,10437
10438,VI13P60037,CABO C/FICHA DETETOR MAG CX FARID,TRUE,10438
10439,VI13P60038,FAROLIM FR DR FE85 MMK486508,TRUE,10439
10440,VI13P60039,VALVULA NIVEL OLEO FE531,TRUE,10440
10441,VI13P60040,VIDRO FAROLIM TR EQ/DT FE85,TRUE,10441
10442,VI13P60041,FAROL FR DR FE85 MK486504,TRUE,10442
10443,VI13P60042,VALVULA MARCHA TR 331 MC134277,TRUE,10443
10444,VI13P60043,AUTOMATICO PISCA 331 MB302374,TRUE,10444
10445,VI13P60044,GERADOR TACOGRAFO MG2159 649,TRUE,10445
10446,VI13P60045,FAROLIM LIMITA CABINE EQ/DR 649,TRUE,10446
10447,VI13P60046,FAROL MATRICULA FE85 MK 545039,TRUE,10447
10448,VI13P60047,FAROL FR DR 331 302159,TRUE,10448
10449,VI13P60048,FAROL TR EQ CANTER 649,TRUE,10449
10450,VI13P60049,FAROL TR DR 649 ML113121,TRUE,10450
10451,VI13P60050,AUTOMATICO PISCA 649 MK344782,TRUE,10451
10452,VI13P60051,VALVULA MARCHA TR 531 MC859186,TRUE,10452
10453,VI13P60052,INTERRUPTOR LUZ 531 MK320609,TRUE,10453
10454,VI13P60053,RELE LUZES 649 MB183865 12V,TRUE,10454
10455,VI13P60054,RELE LUZES 649 MMC897148 24V,TRUE,10455
10456,VI13P60055,BUZINA 24V 531/649 MML103355,TRUE,10456
10457,VI13P60056,TUBO LIMPADORES FE85 MK461333,TRUE,10457
10458,VI13P60057,FAROLIM PISCA PORTA EQ 649 113355,TRUE,10458
10459,VI13P60058,VALVULA TRAVAO ESC 24V 649,TRUE,10459
10460,VI13P60059,VALVULA PEDAL EMBRAI 649 MB482894,TRUE,10460
10461,VI13P60060,REGULADOR AQUEC VELAS 331 ME017011,TRUE,10461
10462,VI13P60061,INTERRUPTOR VALV ESCAP 649 MC898777,TRUE,10462
10463,VI13P60062,POTENCIOMETRO ACELER MAO 649,TRUE,10463
10464,VI13P60063,CONTA ROTACOES 649 ML140223,TRUE,10464
10465,VI13P60064,TERMINAL BAT + C/PERNO TODOS MS830028,TRUE,10465
10466,VI13P60065,FAROL FR EQ DR 331 302158/59,TRUE,10466
10467,VI13P60066,CAIXA SUPORTE BUZINA 531 MC897006,TRUE,10467
10468,VI13P60067,REGULADOR FAROL 531 ML113234,TRUE,10468
10469,VI13P60068,TAMPA CONTATO BUZINA 331 MB563769,TRUE,10469
10470,VI13P60069,SENSOR ELEVAD 649 XS1N18PA349D,TRUE,10470
10471,VI13P60070,FICHAS C/KM 331 (KIT),TRUE,10471
10472,VI13P60071,RELE LIMPADORES 649 MC846765,TRUE,10472
10473,VI13P60072,ESCOVA LIMPADOR 649 MZ690102,TRUE,10473
10474,VI13P60281,BOTAO AMAR CX COM PLACA COMP,TRUE,10474
10475,VI13P60282,BOBINE 24V CX FARID 5m3,TRUE,10475
10476,VI13P60424,AVISADOR VERMELHO M/T 50240,TRUE,10476
10477,VI13P70001,VALVULA BLOCO DISTRIBUIDOR CX FARID,TRUE,10477
10478,VI13P70002,JOGO VEDANTES PA COMPRESSAO (2016,TRUE,10478
10479,VI13P70003,UNIAO TUBO MACHO B DEST 331,TRUE,10479
10480,VI13P70004,JOGO VEDANT ELEVA TR CX FARID,TRUE,10480
10481,VI13P70005,FILTRO HIDR INT TANQUE FE85,TRUE,10481
10482,VI13P70006,JOGO VEDANTES P/PENTE 531,TRUE,10482
10483,VI13P70007,ROLDANA PLACA DESC 6M3 D40/96x40,TRUE,10483
10484,VI13P70008,AFINADOR TUBO HIDRAULICO 331,TRUE,10484
10485,VI13P70009,VEDANTES MACACO PENTE 649,TRUE,10485
10486,VI13P70010,GUIA QUADRADO PLACA DESC 6M3 96x40x40,TRUE,10486
10487,VI13P70011,FILTRO HIDRAUL GR 649 2201701,TRUE,10487
10488,VI13P70012,FILTRO HIDRAUL DEPOSITO 649 P171837,TRUE,10488
10489,VI13P70013,FILTRO HIDRAULICO 531 51858,TRUE,10489
10490,VI13P70014,MANIPULO ELEVAD CX FARID SD5,TRUE,10490
10491,VI13P70015,CAVILHA PLACA COMPAT 6M3 D40x130,TRUE,10491
10492,VI13P70016,KIT ALAVANCA COMANDO ELEVD FARID LS5,TRUE,10492
10493,VI13P70017,FILTRO HIDRAUL 659 P171522,TRUE,10493
10494,VI13P70018,CASQUILHO NYLON TAMPA SUPER CONT 75x70/D22,TRUE,10494
10495,VI13P70019,FILTRO HIDRAUL 659 HC 1225,TRUE,10495
10496,VI13P70020,FILTRO HID EMB FARID6m3 BI SAT,TRUE,10496
10497,VI13P70021,PATIM PENTE CAIXA VV-SAR FE85,TRUE,10497
10498,VI13P70022,MACACO TELESC FARID 5m3 331,TRUE,10498
10499,VI13P70023,ROLAMENTO GR BOMBA HIDRAULICA  649,TRUE,10499
10500,VI13P70024,TAMPAO DEP OLEO HIDRAUL 531,TRUE,10500
10501,VI13P70025,ROLDANA LATAO PLACA COMPR 6m3 D40/75x45,TRUE,10501
10502,VI13P70026,CAVILHA MACACO PLACA COMP 6m3 D40x200,TRUE,10502
10503,VI13P70027,CABO COMANDO PLACA DESCARGA 331,TRUE,10503
10504,VI13P70028,ROLDANA PLACA DESC 5m3 27x60x30,TRUE,10504
10505,VI13P70030,CASQUILHO PLACA COMPR 649 60x60/D40,TRUE,10505
10506,VI13P70031,BATENTE BX ELEV 531 L 36C 43,TRUE,10506
10507,VI13P70032,CAVILHA MACACO PENTE 649 D20x64,TRUE,10507
10508,VI13P70033,ANILHA MACACO PENTE 649 35x15 INT20,TRUE,10508
10509,VI13P90001,CORREIA BOMBA DIREC 331 MH014109,TRUE,10509
10510,VI13P90002,ROLAMENTO BUCHA FR ML106208 531,TRUE,10510
10511,VI13P90003,RETENTOR BUCHA FR MT119305 531,TRUE,10511
10512,VI13P90004,TUBO HIDRAULICO DIRECAO CANTE,TRUE,10512
10513,VI13P90005,PORCA AMORTECEDOR 331 MH004054,TRUE,10513
10514,VI13P90006,JOGO REP CX DIREC L200 MB553348,TRUE,10514
10515,VI13P90007,BATENTE FEIXE MOLAS 331 MB16157,TRUE,10515
10516,VI13P90008,ROLAMENTO GR BUCHA FR 331 MMB025006,TRUE,10516
10517,VI13P90009,TAMPAO CUBO FR 331/649 MB060563,TRUE,10517
10518,VI13P90010,PONTEIRA DIREC 534 LT 03A,TRUE,10518
